timestamp,ping,download,upload
1616009247817.095,40.42,25.32,6.18
1616009363594.826,43.73,18.76,8.49
1616009486171.052,47.06,21.78,7.82
1616009603356.421,37.96,26.14,7.58
1616009724340.63,38.46,21.75,5.9
1616009844006.282,38.64,26.38,6.33
1616009964755.44,40.33,20.57,6.81
1616010092628.159,42.84,19.87,5.68
1616010203559.834,36.21,26.46,8.82
1616010323579.265,44.03,27.35,8.44
1616010443588.782,37.66,25.01,8.24
1616010563508.011,41.53,23.92,7.52
1616010684945.943,39.6,24.17,7.49
1616010803303.739,39.02,23.35,7.88
1616010923558.04,41.44,25.18,8.75
1616011043471.072,39.65,24.46,8.61
1616011165111.015,37.3,27.4,7.39
1616011283379.54,40.38,21.1,8.38
1616011403775.111,41.02,25.35,8.18
1616011524010.811,39.01,27.39,8.2
1616011648805.273,43.31,21.91,5.77
1616011763754.802,39.7,20.16,7.9
1616011883442.443,39.93,24.98,8.52
1616012003914.413,35.28,25.93,7.81
1616012128547.904,39.27,25.27,5.93
1616012248788.908,40.71,23.72,5.56
1616012364239.772,36.13,25.79,8.17
1616012490048.024,39.19,13.52,7.99
1616012604545.611,42.07,22.2,8.28
1616012723518.345,41.7,24.34,7.34
1616012843662.933,39.41,20.52,8.32
1616012964221.183,38.81,21.52,8.33
1616013086323.253,35.78,23.65,6.6
1616013205078.812,35.04,29.9,6.86
1616013323447.714,41.55,27.85,8.49
1616013443471.825,37.4,25.44,8.54
1616013564025.26,33.08,23.93,7.29
1616013683523.886,39.97,26.48,9.06
1616013818014.891,56.97,5.51,5.04
1616013924103.726,41.52,24.43,8.14
1616014044625.697,38.87,23.55,7.65
1616014163819.605,39.33,20.05,4.05
1616014288262.264,40.7,27.83,5.69
1616014404575.51,38.67,21.45,7.58
1616014524980.544,35.85,24.27,7.58
1616014644642.404,39.56,22.49,8.48
1616014768115.643,37.71,18.14,6.86
1616014884169.466,36.94,26.04,8.05
1616015004545.339,37.85,23.84,5.32
1616015123741.188,43.02,23.79,8.73
1616015256996.586,40.32,11.9,3.92
1616015374728.423,38.06,17.89,8.57
1616015484973.531,45.93,27.56,8.45
1616015603436.41,39.55,28.3,7.4
1616015724095.042,37.1,25.84,8.36
1616015843655.817,35.91,26.21,8.63
1616015963964.197,35.47,17.89,8.62
1616016083678.085,36.39,28.53,8.41
1616016203618.745,39.14,22.73,8.59
1616016326492.019,39.99,25.54,5.68
1616016443865.895,37.05,24.47,8.56
1616016564126.556,41.81,27.14,8.05
1616016683752.647,42.26,18.98,6.88
1616016803835.575,36.34,25.73,7.77
1616016923586.71,37.92,21.11,8.82
1616017044623.52,38.81,20.4,8.12
1616017163677.541,35.94,25.66,8.54
1616017283568.849,34.62,26.83,9.28
1616017406709.695,33.56,21.09,7.03
1616017524246.976,43.76,24.81,8.05
1616017644654.397,35.66,22.64,7.87
1616017763820.065,42.74,21.18,8.18
1616017883666.937,37.79,24.81,9.03
1616018003636.699,42.82,26.15,8.48
1616018123561.589,40.69,30.28,8.29
1616018244416.713,43.03,28.72,8.05
1616018363762.945,43.04,22.51,8.39
1616018483677.578,39.14,25.3,8.13
1616018603905.822,45.53,25.77,8.82
1616018723548.881,36.58,23.36,9.03
1616018843699.638,36.64,21.09,8.3
1616018963702.355,37.26,20.86,8.8
1616019083684.295,42.15,27.41,9.1
1616019203978.935,47.67,24.75,8.81
1616019324707.654,33.59,19.64,7.33
1616019444856.473,42.92,24.33,8.69
1616019563826.876,40.18,27.79,8.13
1616019683687.653,33.51,21.93,8.18
1616019803766.393,43.15,26.67,7.31
1616019923732.825,37.51,27.1,8.51
1616020043770.08,40.87,27.49,8.72
1616020163773.973,42.04,24.68,8.93
1616020283819.674,35.19,22.45,8.24
1616020403956.325,35.59,22.36,7.86
1616020523630.89,41.18,29.59,8.63
1616020644276.303,42.8,28.83,7.95
1616020767139.886,35.07,22.07,7.22
1616020884018.142,41.8,25.66,8.9
1616021004209.94,35.95,25.06,8.14
1616021128099.26,44.32,16.63,8.52
1616021244245.899,41.99,29.3,8.07
1616021364992.583,32.05,25.15,7.76
1616021486180.417,34.93,25.49,5.93
1616021603873.078,41.03,19.03,7.69
1616021724394.635,43.04,23.44,7.76
1616021843942.785,44.87,21.59,8.91
1616021965461.509,34.53,26.96,7.16
1616022084088.762,33.04,26.21,8.5
1616022203740.379,41.86,23.89,8.68
1616022323988.738,45.53,26.28,8.42
1616022443875.2,43.53,25.9,8.68
1616022564246.444,40.52,24.78,8.15
1616022683750.406,42.03,23.96,7.97
1616022803666.055,41.13,26.28,7.98
1616022924800.962,42.62,27.16,7.83
1616023043795.846,41.0,20.8,8.81
1616023163932.848,35.2,23.26,7.9
1616023283271.608,40.08,24.98,8.88
1616023403920.488,39.08,21.76,8.05
1616023523099.059,43.01,22.93,8.17
1616023642988.42,34.65,24.27,8.54
1616023762867.053,41.98,24.19,8.92
1616023882770.726,36.3,27.67,8.21
1616024003083.789,40.29,26.9,8.84
1616024122818.534,41.29,24.38,8.3
1616024243159.686,38.79,25.17,8.17
1616024363371.58,40.42,25.18,8.49
1616024482857.538,34.1,25.97,8.71
1616024603247.002,42.56,22.67,8.57
1616024722929.591,42.29,26.3,8.39
1616024843557.993,36.98,27.5,7.34
1616024962869.973,40.35,27.36,9.42
1616025082819.823,39.86,24.98,8.71
1616025203032.61,43.52,23.46,8.94
1616025323290.868,36.3,24.63,8.25
1616025442879.43,39.31,28.42,8.38
1616025563324.719,39.82,28.22,8.54
1616025682858.156,43.29,29.67,8.43
1616025803005.746,39.77,27.02,8.31
1616025923016.987,36.78,27.53,8.57
1616026043651.132,38.73,27.04,8.05
1616026164408.893,35.51,26.35,7.78
1616026283134.046,38.33,23.33,9.23
1616026402850.545,40.82,27.05,8.07
1616026523687.083,40.79,22.71,8.26
1616026643611.7,41.54,28.37,7.67
1616026762983.16,36.11,24.86,9.01
1616026883345.251,42.81,27.73,8.71
1616027003631.971,42.2,27.26,8.11
1616027122824.297,40.63,25.48,7.59
1616027243033.111,40.92,29.08,8.46
1616027363300.956,40.0,29.44,7.45
1616027483011.787,41.62,26.65,8.68
1616027603537.67,43.98,24.49,8.11
1616027728268.657,39.67,23.48,5.77
1616027843142.85,39.62,26.79,9.19
1616027963050.73,39.25,28.01,8.57
1616028088010.999,36.07,26.9,5.42
1616028208477.707,35.9,24.38,5.48
1616028323000.232,36.6,28.28,8.37
1616028444859.516,36.28,21.46,7.38
1616028562869.355,33.01,23.85,9.07
1616028683702.365,35.59,25.54,7.78
1616028803069.715,37.95,28.67,9.28
1616028922994.899,37.26,20.46,8.47
1616029043220.08,35.96,25.43,8.58
1616029163592.693,36.76,23.03,8.17
1616029282887.576,34.59,27.38,8.65
1616029404876.242,37.59,25.61,6.76
1616029523002.312,34.3,25.17,9.29
1616029648818.144,45.72,20.77,5.09
1616029763851.965,35.1,23.36,8.47
1616029884353.24,33.86,25.28,8.42
1616030003168.445,37.9,25.2,8.67
1616030122994.289,41.75,19.69,7.76
1616030243452.103,35.78,23.48,8.42
1616030364255.534,36.03,24.1,8.49
1616030483322.584,30.84,21.42,8.41
1616030603146.185,35.11,29.04,8.69
1616030723761.827,34.8,25.89,7.53
1616030844469.481,34.98,27.16,7.56
1616030962984.599,35.71,25.76,8.0
1616031083496.603,31.27,26.5,7.91
1616031203113.306,32.86,21.86,8.08
1616031323502.786,35.12,23.87,7.52
1616031443192.721,39.22,25.19,8.6
1616031563507.453,37.07,23.1,6.19
1616031683341.607,34.46,24.89,8.5
1616031804940.945,33.55,20.09,7.92
1616031929857.407,32.97,14.58,9.06
1616032043086.089,34.55,27.33,8.36
1616032163092.099,33.12,27.62,9.05
1616032284224.628,34.06,26.0,7.27
1616032403752.026,35.81,24.12,6.45
1616032525061.67,36.78,22.52,7.19
1616032645719.414,32.02,22.52,8.72
1616032763160.077,36.4,23.8,8.47
1616032883202.838,33.92,27.77,7.87
1616033003623.488,35.03,26.32,7.77
1616033123193.495,33.21,26.43,8.81
1616033243202.84,35.3,25.18,8.7
1616033363277.493,34.79,26.75,8.54
1616033484713.843,34.56,24.63,6.9
1616033603046.889,33.38,28.59,8.54
1616033723369.873,33.31,23.13,8.64
1616033843695.573,33.89,26.01,7.8
1616033963457.812,38.06,22.1,8.96
1616034084479.208,32.09,24.74,8.24
1616034203307.674,32.06,23.84,8.94
1616034323470.762,31.88,21.1,8.81
1616034443456.729,34.77,22.64,7.69
1616034563177.655,35.64,27.66,9.11
1616034683618.93,34.52,19.85,9.18
1616034803247.075,36.33,25.79,8.66
1616034924129.049,35.01,16.98,8.84
1616035042910.597,35.36,28.05,8.98
1616035164185.346,33.77,26.76,7.94
1616035283154.094,34.63,27.06,8.82
1616035404582.834,34.75,18.86,8.8
1616035523397.323,33.91,27.45,8.43
1616035643402.245,34.95,26.36,8.45
1616035763686.021,34.45,27.07,8.36
1616035884486.61,35.31,26.36,8.21
1616036003931.478,35.43,23.0,7.86
1616036123693.104,39.93,25.22,8.16
1616036243459.934,32.64,22.04,8.74
1616036363829.211,35.58,30.09,7.71
1616036483254.963,32.41,27.21,8.74
1616036609265.146,42.08,19.01,6.18
1616036733519.357,35.98,17.64,8.77
1616036843455.708,35.03,27.24,8.77
1616036963421.946,33.72,23.8,9.11
1616037084746.744,35.54,23.19,8.5
1616037204818.314,37.15,27.16,7.08
1616037327382.02,37.97,27.05,5.89
1616037443701.201,34.98,27.79,8.75
1616037563478.817,38.34,21.38,8.5
1616037686401.944,36.22,20.7,8.65
1616037803215.503,38.1,15.76,8.36
1616037923325.896,36.06,24.52,8.15
1616038046561.115,33.77,27.68,6.54
1616038167619.87,35.57,27.43,5.82
1616038283716.32,32.2,28.46,8.11
1616038403221.919,33.74,26.81,8.39
1616038523413.85,34.25,25.36,7.68
1616038644663.394,35.78,26.17,6.8
1616038764020.907,39.92,23.01,8.47
1616038883171.764,37.15,27.92,8.42
1616039003895.098,35.21,22.87,8.45
1616039123405.632,38.43,29.74,8.13
1616039243999.156,33.51,28.48,7.9
1616039363242.644,34.74,27.42,8.42
1616039484969.037,35.06,21.15,7.39
1616039603553.998,34.94,26.96,8.8
1616039724463.725,36.24,25.36,9.43
1616039844237.917,33.74,28.27,7.65
1616039963534.468,34.34,29.43,8.73
1616040083441.161,34.69,27.51,8.47
1616040203396.823,34.44,23.04,8.73
1616040324597.112,35.41,19.92,8.74
1616040443695.555,34.25,23.14,8.59
1616040564262.853,36.19,24.1,7.9
1616040683730.84,34.75,25.16,8.65
1616040804445.925,37.64,22.12,7.59
1616040923458.497,37.36,28.24,8.99
1616041044985.052,32.98,22.66,6.88
1616041164247.761,38.54,27.16,7.75
1616041284906.785,35.75,27.97,7.65
1616041406280.908,34.27,22.17,6.28
1616041524010.884,35.87,24.92,8.18
1616041643679.481,35.67,22.54,8.16
1616041764592.535,36.2,26.0,7.61
1616041883838.912,37.69,25.64,8.22
1616042007587.239,33.79,21.03,8.34
1616042124090.895,41.14,28.44,8.23
1616042243368.005,35.11,24.29,8.74
1616042364325.46,36.6,25.2,7.7
1616042483844.03,39.4,25.44,8.82
1616042603507.393,36.46,26.31,9.64
1616042723948.386,42.74,27.47,8.96
1616042843500.201,36.58,28.17,8.37
1616042963616.616,35.67,26.58,8.41
1616043083634.332,38.71,21.62,8.37
1616043204785.164,33.43,28.18,7.59
1616043326226.248,35.88,28.22,6.25
1616043446197.488,35.54,19.26,8.67
1616043563539.154,38.36,25.56,8.93
1616043683606.735,38.79,24.3,6.98
1616043803567.693,33.66,27.05,8.04
1616043923683.99,40.23,24.46,8.39
1616044044942.911,37.33,21.4,7.62
1616044164283.829,35.5,28.09,5.7
1616044284022.235,39.28,26.4,6.6
1616044403771.701,35.85,23.16,8.0
1616044524309.835,38.34,17.81,8.04
1616044643508.02,36.18,19.79,8.46
1616044763578.441,36.83,25.1,9.1
1616044887009.823,38.29,25.83,6.69
1616045004251.998,37.27,26.83,7.98
1616045123479.457,35.05,23.95,8.27
1616045245660.982,38.08,22.68,7.16
1616045363640.487,37.11,22.32,8.91
1616045485000.582,35.75,25.83,8.62
1616045603596.588,34.92,27.8,9.21
1616045724217.273,35.54,26.42,8.08
1616045843697.814,39.44,27.95,8.41
1616045963833.276,36.39,23.13,8.12
1616046083798.407,37.01,29.41,8.48
1616046204029.01,36.12,26.46,9.03
1616046328805.338,39.46,27.99,5.93
1616046444404.152,35.31,28.14,7.85
1616046563817.34,38.49,22.06,8.59
1616046683709.4,36.64,27.34,8.54
1616046804272.15,35.42,27.05,8.05
1616046924223.083,33.07,28.14,7.43
1616047044083.476,33.93,23.26,8.7
1616047163588.973,34.91,27.78,8.83
1616047283914.336,38.24,26.22,8.94
1616047403987.921,36.91,26.21,8.46
1616047524693.66,40.85,22.55,8.5
1616047643641.605,37.3,25.21,8.96
1616047765554.666,38.36,27.03,7.13
1616047889124.313,36.71,26.48,8.89
1616048004176.458,36.26,26.06,8.62
1616048126205.098,35.51,20.79,9.05
1616048244728.454,37.17,27.43,7.74
1616048363589.535,36.85,27.03,8.5
1616048489298.604,38.5,14.7,8.51
1616048603553.324,36.92,27.1,8.55
1616048724571.688,35.79,23.45,8.22
1616048844366.062,35.75,25.23,7.42
1616048965283.349,36.65,23.48,7.27
1616049084559.544,36.05,25.54,8.64
1616049203668.929,34.93,28.16,8.42
1616049324006.029,35.17,23.5,6.82
1616049443853.26,37.39,27.52,7.94
1616049566834.831,37.28,20.62,8.57
1616049683874.75,34.56,25.78,8.6
1616049804415.399,39.11,21.49,7.91
1616049923884.152,40.2,25.86,7.69
1616050044956.603,40.51,24.75,7.81
1616050163252.279,34.08,20.69,7.83
1616050283283.518,33.39,24.75,8.52
1616050403658.112,37.3,23.85,8.05
1616050523221.069,39.7,25.35,8.51
1616050642890.773,36.02,26.29,8.7
1616050763130.045,40.38,25.22,8.84
1616050883086.503,38.59,20.32,8.69
1616051003121.978,40.26,25.61,8.37
1616051124260.495,34.65,27.35,7.3
1616051243109.858,38.98,26.2,8.64
1616051362968.779,36.41,27.08,8.5
1616051487025.932,31.28,25.95,5.58
1616051604280.454,37.3,24.52,7.09
1616051723280.892,35.51,24.71,7.28
1616051843562.627,36.98,22.72,8.28
1616051962859.458,34.72,25.65,8.4
1616052084795.493,36.37,24.64,7.41
1616052203400.6,36.35,26.38,8.49
1616052323461.468,32.96,24.77,8.26
1616052444472.496,40.82,24.48,7.44
1616052563667.015,38.31,25.61,8.77
1616052683086.349,36.8,21.26,8.03
1616052803886.251,34.11,26.72,9.23
1616052923825.862,37.81,22.74,7.81
1616053043202.011,35.78,24.39,8.17
1616053163035.988,35.52,26.44,9.29
1616053283760.585,40.24,23.95,8.57
1616053403664.681,42.56,22.83,8.76
1616053527151.532,39.67,27.08,5.65
1616053644784.49,36.86,24.02,7.71
1616053763196.866,40.81,26.15,9.12
1616053888255.572,34.33,17.25,6.22
1616054005197.518,34.02,21.1,6.94
1616054123916.352,38.34,26.25,7.17
1616054243508.604,34.16,25.57,7.8
1616054363269.105,39.13,22.57,7.56
1616054483413.969,36.94,27.23,9.02
1616054603058.842,44.94,28.43,8.04
1616054723124.93,37.39,25.99,8.6
1616054843802.702,41.55,21.2,8.64
1616054963438.935,34.84,26.04,8.39
1616055083313.414,33.84,24.53,8.74
1616055203320.39,41.0,22.76,7.64
1616055323837.813,36.59,25.23,8.15
1616055443619.528,40.33,26.16,7.85
1616055563459.235,48.03,26.11,8.46
1616055684092.915,36.5,21.36,7.45
1616055803176.017,38.7,25.66,8.22
1616055922943.997,34.03,27.49,8.66
1616056043433.859,36.02,26.68,8.05
1616056163391.645,42.47,22.68,8.06
1616056283215.728,40.89,24.45,8.12
1616056403540.976,39.6,23.6,8.41
1616056523255.067,38.39,26.03,8.63
1616056645538.644,38.78,26.73,7.37
1616056765845.733,35.96,21.76,6.89
1616056884946.885,38.55,26.71,5.76
1616057004022.535,41.91,26.88,6.86
1616057128904.26,40.41,21.02,7.11
1616057244594.867,35.38,26.43,6.86
1616057363063.709,38.65,26.33,5.41
1616057483528.914,36.11,24.43,7.33
1616057606537.196,61.2,15.28,7.46
1616057724488.587,42.2,24.69,7.17
1616057843204.664,37.48,15.41,8.37
1616057964778.845,33.0,18.86,6.27
1616058083188.049,38.44,22.52,9.1
1616058206208.674,43.72,23.38,5.98
1616058324198.084,42.55,19.81,6.09
1616058443450.908,38.25,26.86,8.72
1616058565140.363,38.71,25.54,7.83
1616058685819.788,41.23,22.86,5.6
1616058805183.407,43.39,24.47,7.52
1616058924863.722,43.23,17.62,3.37
1616059045419.104,43.5,14.65,6.09
1616059164773.808,44.84,25.26,6.74
1616059283549.722,44.72,23.69,6.24
1616059405049.701,41.13,24.5,6.46
1616059524748.538,43.09,27.07,5.76
1616059644290.942,41.12,26.51,4.84
1616059763663.109,40.74,22.2,3.15
1616059884839.097,40.68,20.96,4.04
1616060003831.672,46.27,22.8,7.73
1616060126261.261,41.45,22.29,2.1
1616060246663.754,41.16,21.08,2.05
1616060366389.404,46.51,16.44,3.52
1616060489242.11,41.14,24.36,1.88
1616060604068.399,37.64,25.16,5.11
1616060724437.592,41.63,26.17,3.5
1616060846943.976,41.94,23.78,3.37
1616060968520.477,36.9,14.47,2.73
1616061087621.683,44.05,18.12,2.12
1616061208359.426,39.69,18.26,5.64
1616061336414.705,43.95,16.59,2.39
1616061451683.447,40.59,23.49,4.48
1616061563868.121,35.5,20.25,4.68
1616061684844.639,41.83,21.2,3.57
1616061805429.541,42.3,24.28,2.53
1616061928640.701,38.6,20.37,1.6
1616062046000.223,32.89,19.73,2.95
1616062167280.746,62.82,18.37,3.3
1616062286896.699,40.68,26.43,4.05
1616062409959.898,36.87,27.26,3.68
1616062525473.899,39.76,24.03,5.59
1616062644986.296,40.13,25.42,3.88
1616062766164.999,39.36,14.44,5.74
1616062887702.011,38.74,27.39,3.55
1616063003596.453,46.15,22.7,3.73
1616063135794.76,45.75,18.66,2.75
1616063243539.958,38.34,21.69,5.31
1616063368619.326,37.49,20.04,5.3
1616063485615.112,38.71,24.88,3.27
1616063607860.886,42.09,18.08,2.45
1616063725688.311,42.27,23.73,2.92
1616063843934.735,41.61,24.65,6.92
1616063966192.341,44.88,19.12,6.62
1616064084805.419,34.85,20.82,8.26
1616064203535.205,40.3,25.84,7.86
1616064323925.905,38.77,25.84,6.96
1616064447937.468,35.33,19.59,8.07
1616064566472.458,36.82,20.95,8.2
1616064685379.039,40.62,26.6,7.32
1616064804169.818,39.74,26.03,6.8
1616064924000.249,42.25,24.81,8.75
1616065045472.08,43.45,19.34,6.99
1616065165614.644,40.23,22.55,4.36
1616065283666.81,35.61,23.95,5.92
1616065405442.503,37.36,23.94,3.54
1616065525991.004,42.97,18.43,7.62
1616065643932.126,36.05,24.13,6.16
1616065766584.403,42.84,18.79,4.13
1616065886433.588,40.6,21.48,4.18
1616066004260.161,43.6,13.44,3.3
1616066124627.108,33.73,24.2,4.38
1616066248878.468,36.69,20.33,4.85
1616066367633.145,38.22,22.22,3.84
1616066484156.919,37.42,20.72,4.27
1616066615746.067,38.78,18.95,2.05
1616066726682.232,52.7,23.21,3.72
1616066844186.873,39.55,23.84,4.4
1616066966227.309,41.59,21.89,4.89
1616067096622.259,45.68,18.34,2.46
1616067230763.646,34.59,14.63,4.16
1616067325977.983,40.54,17.56,4.09
1616067450794.758,40.63,14.22,4.12
1616067565674.584,36.18,20.63,5.03
1616067686228.815,41.37,19.07,4.55
1616067807538.808,36.62,19.7,4.03
1616067928429.85,40.46,22.58,4.44
1616068045790.714,36.37,22.61,6.18
1616068171723.887,43.05,19.76,6.65
1616068292423.673,39.27,13.01,3.88
1616068409908.074,39.36,21.74,4.8
1616068534863.122,35.87,18.1,3.97
1616068643995.329,37.71,23.04,7.12
1616068767529.523,35.18,19.52,8.16
1616068884831.054,37.3,25.36,6.66
1616069003755.697,44.9,18.76,3.3
1616069130859.581,37.4,21.86,5.16
1616069246493.925,37.93,22.87,4.41
1616069363939.827,33.73,18.87,6.5
1616069486344.646,35.33,13.2,5.97
1616069609688.174,36.24,17.69,6.01
1616069727659.405,42.73,19.93,6.58
1616069846621.12,38.89,25.97,4.13
1616069966673.168,33.34,20.57,4.8
1616070099898.98,42.5,8.01,2.88
1616070217687.181,40.83,15.62,6.22
1616070328645.743,46.3,23.59,4.71
1616070443834.916,42.46,25.86,6.49
1616070564857.094,35.5,23.07,6.95
1616070688923.177,42.98,20.94,4.8
1616070803927.96,35.85,22.38,7.11
1616070923857.192,39.27,25.48,6.97
1616071048807.034,33.84,19.31,6.69
1616071174690.728,50.66,19.36,2.93
1616071284481.553,36.3,15.79,7.37
1616071407627.058,35.09,18.67,7.55
1616071534553.935,40.89,14.16,5.66
1616071648932.94,36.74,13.89,5.09
1616071766454.374,39.75,21.27,8.02
1616071889667.528,39.58,16.03,5.79
1616072009777.293,37.21,20.21,4.66
1616072126612.007,40.03,23.68,5.68
1616072245087.117,50.73,17.38,4.37
1616072368224.506,51.05,14.16,3.36
1616072490164.939,33.37,20.68,4.19
1616072611763.622,40.32,21.14,4.11
1616072727970.808,37.87,19.16,7.1
1616072847067.94,37.28,19.67,4.89
1616072966795.04,36.28,21.11,3.72
1616073086281.879,37.08,22.75,5.22
1616073207463.943,33.42,22.19,6.51
1616073325694.202,43.6,21.36,6.86
1616073444813.378,38.63,19.45,6.98
1616073564780.088,37.58,22.81,8.25
1616073687035.962,37.25,20.28,5.93
1616073806531.944,35.31,21.28,8.77
1616073928746.196,38.85,18.45,6.17
1616074043986.635,41.66,17.83,7.42
1616074164102.596,38.35,24.25,5.99
1616074284153.379,38.06,25.31,7.65
1616074408659.581,36.92,18.38,6.57
1616074525069.157,36.42,23.32,4.99
1616074646483.24,40.0,16.15,2.83
1616074768053.433,41.51,19.31,5.47
1616074888094.869,43.8,27.21,3.94
1616075012222.911,34.69,17.5,5.73
1616075125297.453,40.27,20.81,7.41
1616075245066.411,39.96,17.66,4.87
1616075364915.328,45.79,23.9,7.37
1616075485757.804,36.41,21.24,5.94
1616075605473.021,34.42,20.26,7.35
1616075725869.003,43.69,16.41,7.35
1616075847466.538,38.9,17.34,6.54
1616075970851.869,37.79,17.1,5.63
1616076085812.53,48.66,16.44,7.8
1616076205778.132,32.44,19.68,5.33
1616076327481.891,39.54,18.29,5.11
1616076448964.398,44.16,18.91,5.21
1616076568847.497,40.44,12.45,5.63
1616076683120.136,49.48,26.72,9.19
1616076803727.21,33.81,20.95,7.39
1616076923677.441,38.12,24.84,8.27
1616077043138.567,37.38,20.54,8.08
1616077163912.848,40.83,20.64,5.63
1616077283479.917,47.04,20.97,2.88
1616077406458.554,38.0,17.94,7.43
1616077527883.036,42.06,22.51,5.79
1616077647843.196,40.45,18.91,5.17
1616077762887.611,36.29,24.91,3.92
1616077884539.756,32.57,21.97,5.52
1616078006076.933,46.91,17.5,5.99
1616078125673.076,38.45,19.01,3.92
1616078244893.759,46.41,18.52,3.73
1616078366337.806,40.01,24.19,3.41
1616078484495.56,39.02,25.84,4.15
1616078609059.439,43.35,20.18,2.46
1616078730508.425,42.72,16.37,1.81
1616078848657.692,44.25,21.12,2.19
1616078968499.708,42.57,21.48,2.16
1616079086518.711,40.46,22.81,2.31
1616079209694.898,54.3,14.36,1.99
1616079329684.381,73.94,15.5,2.16
1616079444275.674,38.91,22.89,3.51
1616079565795.172,41.52,26.98,2.44
1616079689493.658,39.91,11.22,2.7
1616079809519.468,42.91,12.66,2.64
1616079938919.102,31.97,11.98,2.49
1616080047670.105,40.7,24.17,2.5
1616080169352.444,43.32,15.97,3.22
1616080286187.82,44.83,21.25,2.42
1616080409458.378,43.78,16.0,2.94
1616080526725.841,39.93,22.01,2.76
1616080644904.737,41.2,20.92,2.88
1616080763391.211,39.9,23.37,2.89
1616080887885.774,40.72,18.45,2.75
1616081003586.971,40.47,25.75,4.65
1616081124692.926,39.38,23.79,3.25
1616081245942.471,37.15,25.41,4.92
1616081371149.796,48.34,14.64,4.95
1616081495215.127,38.19,14.86,4.99
